Delivery day;Period number;Period;Period (min);Price SK (EUR/MWh);Demand successful (MW);Supply successful (MW);Flow CZ ➝ SK (MW);Flow SK ➝ CZ (MW);Flow PL ➝ SK (MW);Flow SK ➝ PL (MW);Flow HU ➝ SK (MW);Flow SK ➝ HU (MW);Publication status
3.1.2026;20;04:45 - 05:00;15;79.24;744.2;907.3;160.1;0.0;1,406.5;0.0;0.0;1,729.7;Final
3.1.2026;21;05:00 - 05:15;15;75.67;758.1;903.7;172.2;0.0;1,421.1;0.0;0.0;1,738.9;Final
3.1.2026;22;05:15 - 05:30;15;77.00;768.8;901.2;212.5;0.0;1,453.9;0.0;0.0;1,798.8;Final
3.1.2026;23;05:30 - 05:45;15;75.30;778.4;900.9;240.4;0.0;1,472.6;0.0;0.0;1,835.5;Final
3.1.2026;24;05:45 - 06:00;15;80.35;779.0;900.4;276.0;0.0;1,504.5;0.0;0.0;1,901.9;Final
3.1.2026;25;06:00 - 06:15;15;79.67;800.8;1,225.9;212.1;0.0;1,430.3;0.0;0.0;2,067.5;Final
3.1.2026;26;06:15 - 06:30;15;79.01;830.9;1,224.5;266.4;0.0;1,476.3;0.0;0.0;2,136.3;Final
3.1.2026;27;06:30 - 06:45;15;79.54;856.9;1,224.2;303.1;0.0;1,495.6;0.0;0.0;2,166.0;Final
3.1.2026;28;06:45 - 07:00;15;83.98;879.7;1,223.9;355.4;0.0;1,495.4;0.0;0.0;2,195.0;Final
3.1.2026;29;07:00 - 07:15;15;78.56;969.8;1,242.0;536.7;0.0;1,562.8;0.0;0.0;2,371.7;Final
3.1.2026;30;07:15 - 07:30;15;82.05;998.2;1,241.7;561.0;0.0;1,532.9;0.0;0.0;2,337.4;Final
3.1.2026;31;07:30 - 07:45;15;86.08;1,007.3;1,243.7;541.1;0.0;1,470.4;0.0;0.0;2,247.9;Final
3.1.2026;32;07:45 - 08:00;15;87.96;1,045.1;1,245.5;599.4;0.0;1,450.0;0.0;0.0;2,249.8;Final
3.1.2026;33;08:00 - 08:15;15;87.85;1,023.9;1,351.4;456.6;0.0;1,322.4;0.0;0.0;2,106.5;Final
3.1.2026;34;08:15 - 08:30;15;90.35;1,061.2;1,351.5;410.9;0.0;1,237.9;0.0;0.0;1,939.1;Final
3.1.2026;35;08:30 - 08:45;15;91.91;1,143.7;1,352.3;389.4;0.0;1,159.1;0.0;0.0;1,757.1;Final
3.1.2026;36;08:45 - 09:00;15;92.65;1,146.3;1,352.6;323.5;0.0;1,093.6;0.0;0.0;1,623.4;Final
3.1.2026;37;09:00 - 09:15;15;95.35;1,162.5;1,352.4;274.8;0.0;1,035.1;0.0;0.0;1,499.8;Final
3.1.2026;38;09:15 - 09:30;15;95.63;1,169.5;1,353.7;238.8;0.0;974.9;0.0;0.0;1,397.9;Final
3.1.2026;39;09:30 - 09:45;15;94.34;1,140.3;1,358.6;173.5;0.0;901.2;0.0;0.0;1,293.0;Final
3.1.2026;40;09:45 - 10:00;15;91.04;1,139.8;1,378.5;104.9;0.0;832.5;0.0;0.0;1,176.1;Final
3.1.2026;41;10:00 - 10:15;15;98.94;994.0;1,312.0;60.7;0.0;852.9;0.0;0.0;1,231.6;Final
3.1.2026;42;10:15 - 10:30;15;95.00;1,004.5;1,329.2;18.3;0.0;811.5;0.0;0.0;1,154.5;Final
3.1.2026;43;10:30 - 10:45;15;91.45;1,063.0;1,342.5;0.0;14.5;794.3;0.0;0.0;1,059.3;Final
3.1.2026;44;10:45 - 11:00;15;87.85;1,065.7;1,352.9;0.0;36.3;762.0;0.0;0.0;1,012.9;Final
3.1.2026;45;11:00 - 11:15;15;91.95;1,207.2;1,365.8;119.0;0.0;974.3;0.0;0.0;1,251.9;Final
3.1.2026;46;11:15 - 11:30;15;89.00;1,192.3;1,370.8;92.9;0.0;956.9;0.0;0.0;1,228.3;Final
3.1.2026;47;11:30 - 11:45;15;87.85;1,182.6;1,373.7;80.5;0.0;953.0;0.0;0.0;1,224.6;Final
3.1.2026;48;11:45 - 12:00;15;86.03;1,153.6;1,375.6;68.9;0.0;912.2;0.0;0.0;1,203.1;Final
3.1.2026;49;12:00 - 12:15;15;87.85;1,111.6;1,363.6;97.6;0.0;880.0;0.0;0.0;1,229.6;Final
3.1.2026;50;12:15 - 12:30;15;87.06;1,104.5;1,360.6;106.6;0.0;869.2;0.0;0.0;1,231.9;Final
3.1.2026;51;12:30 - 12:45;15;87.16;1,083.8;1,355.8;122.4;0.0;864.6;0.0;0.0;1,259.0;Final
3.1.2026;52;12:45 - 13:00;15;87.58;1,062.6;1,350.4;133.5;0.0;873.6;0.0;0.0;1,294.9;Final
3.1.2026;53;13:00 - 13:15;15;85.85;1,074.2;1,382.2;185.4;0.0;811.6;0.0;0.0;1,305.0;Final
3.1.2026;54;13:15 - 13:30;15;85.55;1,075.5;1,439.3;212.4;0.0;786.9;0.0;0.0;1,363.1;Final
3.1.2026;55;13:30 - 13:45;15;86.03;1,065.4;1,423.3;266.5;0.0;817.6;0.0;0.0;1,442.0;Final
3.1.2026;56;13:45 - 14:00;15;88.99;1,076.3;1,407.9;356.6;0.0;901.3;0.0;0.0;1,589.5;Final
3.1.2026;57;14:00 - 14:15;15;85.11;1,111.9;1,546.3;408.5;0.0;910.8;0.0;0.0;1,753.7;Final
3.1.2026;58;14:15 - 14:30;15;88.15;1,122.2;1,592.4;476.8;0.0;1,005.5;0.0;0.0;1,952.5;Final
3.1.2026;59;14:30 - 14:45;15;90.70;1,125.1;1,635.0;533.3;0.0;1,095.4;0.0;0.0;2,138.6;Final
3.1.2026;60;14:45 - 15:00;15;99.53;1,139.4;1,677.0;602.1;0.0;1,100.1;0.0;0.0;2,239.8;Final
3.1.2026;61;15:00 - 15:15;15;90.00;1,078.3;1,712.3;566.4;0.0;1,006.3;0.0;0.0;2,206.7;Final
3.1.2026;62;15:15 - 15:30;15;94.67;1,122.9;1,711.0;614.4;0.0;971.1;0.0;0.0;2,173.6;Final
3.1.2026;63;15:30 - 15:45;15;106.70;1,144.5;1,889.6;573.3;0.0;796.5;0.0;0.0;2,114.9;Final
3.1.2026;64;15:45 - 16:00;15;119.82;1,150.1;1,888.0;602.6;0.0;948.2;0.0;0.0;2,288.7;Final
3.1.2026;65;16:00 - 16:15;15;102.21;1,366.5;1,924.2;656.8;0.0;707.7;0.0;0.0;1,922.2;Final
3.1.2026;66;16:15 - 16:30;15;110.09;1,390.9;1,922.7;651.7;0.0;767.2;0.0;0.0;1,950.7;Final
3.1.2026;67;16:30 - 16:45;15;111.23;1,407.9;2,006.2;630.4;0.0;863.4;0.0;0.0;2,092.1;Final
3.1.2026;68;16:45 - 17:00;15;111.69;1,411.0;2,005.1;601.4;0.0;854.6;0.0;0.0;2,050.1;Final
3.1.2026;69;17:00 - 17:15;15;113.19;1,371.3;2,155.8;566.8;0.0;880.6;0.0;0.0;2,231.9;Final
3.1.2026;70;17:15 - 17:30;15;110.10;1,364.3;2,168.5;557.6;0.0;871.6;0.0;0.0;2,233.4;Final
3.1.2026;71;17:30 - 17:45;15;111.01;1,344.2;2,076.2;556.1;0.0;910.7;0.0;0.0;2,198.8;Final
3.1.2026;72;17:45 - 18:00;15;111.91;1,334.3;2,078.3;576.7;0.0;938.5;0.0;0.0;2,259.2;Final
3.1.2026;73;18:00 - 18:15;15;115.51;1,360.4;2,073.3;557.4;0.0;924.0;0.0;0.0;2,194.3;Final
3.1.2026;74;18:15 - 18:30;15;112.17;1,354.1;2,061.6;570.3;0.0;937.0;0.0;0.0;2,214.8;Final
3.1.2026;75;18:30 - 18:45;15;113.95;1,346.8;1,970.8;608.6;0.0;985.3;0.0;0.0;2,217.9;Final
3.1.2026;76;18:45 - 19:00;15;110.43;1,339.5;1,969.9;639.2;0.0;1,004.4;0.0;0.0;2,274.0;Final
3.1.2026;77;19:00 - 19:15;15;111.55;1,323.8;2,113.2;579.8;0.0;848.0;0.0;0.0;2,217.2;Final
3.1.2026;78;19:15 - 19:30;15;112.60;1,306.8;2,113.3;599.9;0.0;838.0;0.0;0.0;2,244.4;Final
3.1.2026;79;19:30 - 19:45;15;109.27;1,311.1;1,933.2;646.5;0.0;866.3;0.0;0.0;2,134.9;Final
3.1.2026;80;19:45 - 20:00;15;110.34;1,299.8;1,944.8;658.6;0.0;868.0;0.0;0.0;2,171.6;Final
3.1.2026;81;20:00 - 20:15;15;114.07;1,308.1;1,817.0;764.5;0.0;1,021.5;0.0;0.0;2,294.9;Final
3.1.2026;82;20:15 - 20:30;15;111.82;1,277.4;1,817.7;768.8;0.0;1,052.0;0.0;0.0;2,361.1;Final
3.1.2026;83;20:30 - 20:45;15;108.69;1,237.8;1,828.9;764.5;0.0;1,006.6;0.0;0.0;2,362.2;Final
3.1.2026;84;20:45 - 21:00;15;103.90;1,202.5;1,820.3;782.3;0.0;1,035.3;0.0;0.0;2,435.4;Final
3.1.2026;85;21:00 - 21:15;15;113.90;1,131.9;1,689.6;810.5;0.0;1,259.3;0.0;0.0;2,627.5;Final
3.1.2026;86;21:15 - 21:30;15;104.81;1,090.5;1,694.7;797.9;0.0;1,277.3;0.0;0.0;2,679.4;Final
3.1.2026;87;21:30 - 21:45;15;99.51;1,127.5;1,682.9;832.9;0.0;1,274.9;0.0;0.0;2,663.2;Final
3.1.2026;88;21:45 - 22:00;15;81.85;1,079.6;1,684.3;797.0;0.0;1,244.5;0.0;0.0;2,646.2;Final
3.1.2026;89;22:00 - 22:15;15;90.88;1,061.5;1,507.3;887.9;0.0;1,309.9;0.0;0.0;2,643.6;Final
3.1.2026;90;22:15 - 22:30;15;95.00;1,002.4;1,283.7;939.1;0.0;1,456.9;0.0;0.0;2,677.3;Final
3.1.2026;91;22:30 - 22:45;15;90.83;973.8;1,237.4;923.5;0.0;1,445.4;0.0;0.0;2,632.5;Final
3.1.2026;92;22:45 - 23:00;15;86.99;933.8;1,237.9;945.3;0.0;1,442.7;0.0;0.0;2,692.1;Final
3.1.2026;93;23:00 - 23:15;15;92.80;836.5;1,232.8;844.1;0.0;1,410.1;0.0;0.0;2,650.5;Final
3.1.2026;94;23:15 - 23:30;15;86.48;793.5;1,232.0;824.8;0.0;1,413.9;0.0;0.0;2,677.2;Final
3.1.2026;95;23:30 - 23:45;15;84.80;819.5;1,231.8;766.6;0.0;1,439.3;0.0;0.0;2,618.2;Final
3.1.2026;96;23:45 - 00:00;15;81.34;817.3;1,232.4;683.0;0.0;1,444.0;0.0;0.0;2,542.1;Final
4.1.2026;1;00:00 - 00:15;15;94.01;830.6;1,223.7;727.9;0.0;1,610.4;0.0;0.0;2,731.4;Final
4.1.2026;2;00:15 - 00:30;15;89.42;786.1;1,224.0;707.0;0.0;1,566.2;0.0;0.0;2,711.1;Final
4.1.2026;3;00:30 - 00:45;15;87.78;864.9;1,224.0;767.5;0.0;1,607.1;0.0;0.0;2,733.7;Final
4.1.2026;4;00:45 - 01:00;15;84.08;846.7;1,233.9;786.1;0.0;1,609.9;0.0;0.0;2,783.2;Final
4.1.2026;5;01:00 - 01:15;15;87.72;797.8;1,251.2;729.9;0.0;1,492.4;0.0;0.0;2,675.7;Final
4.1.2026;6;01:15 - 01:30;15;85.43;790.5;1,272.2;733.2;0.0;1,544.8;0.0;0.0;2,759.7;Final
4.1.2026;7;01:30 - 01:45;15;84.24;882.6;1,292.1;726.3;0.0;1,570.1;0.0;0.0;2,705.9;Final
4.1.2026;8;01:45 - 02:00;15;83.93;900.8;1,306.7;651.3;0.0;1,565.0;0.0;0.0;2,622.2;Final
4.1.2026;9;02:00 - 02:15;15;87.13;838.2;1,283.7;594.9;0.0;1,465.8;0.0;0.0;2,506.2;Final
4.1.2026;10;02:15 - 02:30;15;84.85;818.6;1,293.8;523.0;0.0;1,439.4;0.0;0.0;2,437.6;Final
4.1.2026;11;02:30 - 02:45;15;84.18;1,000.8;1,301.7;521.1;0.0;1,498.5;0.0;0.0;2,320.5;Final
4.1.2026;12;02:45 - 03:00;15;84.01;1,019.1;1,302.0;491.3;0.0;1,538.0;0.0;0.0;2,312.2;Final
4.1.2026;13;03:00 - 03:15;15;85.36;817.8;941.1;373.0;0.0;1,489.4;0.0;0.0;1,985.7;Final
4.1.2026;14;03:15 - 03:30;15;83.87;814.8;943.8;397.2;0.0;1,527.1;0.0;0.0;2,053.3;Final
4.1.2026;15;03:30 - 03:45;15;83.43;799.5;945.4;399.5;0.0;1,553.9;0.0;0.0;2,099.3;Final
4.1.2026;16;03:45 - 04:00;15;83.05;819.6;944.2;401.1;0.0;1,563.7;0.0;0.0;2,089.4;Final
4.1.2026;17;04:00 - 04:15;15;82.60;760.4;937.3;328.6;0.0;1,540.4;0.0;0.0;2,045.9;Final
4.1.2026;18;04:15 - 04:30;15;82.19;754.3;934.4;320.3;0.0;1,528.2;0.0;0.0;2,028.6;Final
4.1.2026;19;04:30 - 04:45;15;82.41;745.6;930.3;325.8;0.0;1,536.5;0.0;0.0;2,047.0;Final
4.1.2026;20;04:45 - 05:00;15;83.03;759.0;926.4;351.1;0.0;1,522.2;0.0;0.0;2,040.7;Final
4.1.2026;21;05:00 - 05:15;15;82.51;786.7;909.5;348.6;0.0;1,570.8;0.0;0.0;2,042.2;Final
4.1.2026;22;05:15 - 05:30;15;83.18;789.2;903.2;364.4;0.0;1,570.5;0.0;0.0;2,048.9;Final
4.1.2026;23;05:30 - 05:45;15;84.01;785.8;893.2;376.1;0.0;1,553.4;0.0;0.0;2,036.9;Final
4.1.2026;24;05:45 - 06:00;15;83.93;791.3;884.2;327.4;0.0;1,546.6;0.0;0.0;1,966.9;Final
4.1.2026;25;06:00 - 06:15;15;82.83;915.1;1,235.2;185.8;0.0;1,439.9;0.0;0.0;1,945.8;Final
4.1.2026;26;06:15 - 06:30;15;84.67;938.9;1,234.4;215.6;0.0;1,462.5;0.0;0.0;1,973.6;Final
4.1.2026;27;06:30 - 06:45;15;83.95;861.2;1,234.1;201.0;0.0;1,458.4;0.0;0.0;2,032.3;Final
4.1.2026;28;06:45 - 07:00;15;84.79;877.4;1,243.4;299.5;0.0;1,527.0;0.0;0.0;2,192.5;Final
4.1.2026;29;07:00 - 07:15;15;85.62;966.3;1,253.8;335.8;0.0;1,545.0;0.0;0.0;2,168.3;Final
4.1.2026;30;07:15 - 07:30;15;85.56;1,006.4;1,258.5;420.9;0.0;1,590.2;0.0;0.0;2,263.2;Final
4.1.2026;31;07:30 - 07:45;15;86.90;1,017.1;1,260.5;445.5;0.0;1,601.1;0.0;0.0;2,290.0;Final
4.1.2026;32;07:45 - 08:00;15;90.10;1,070.9;1,249.8;440.2;0.0;1,596.7;0.0;0.0;2,215.8;Final
4.1.2026;33;08:00 - 08:15;15;87.22;1,042.7;1,265.2;299.6;0.0;1,448.2;0.0;0.0;1,970.3;Final
4.1.2026;34;08:15 - 08:30;15;88.59;1,090.3;1,264.0;256.5;0.0;1,425.4;0.0;0.0;1,855.6;Final
4.1.2026;35;08:30 - 08:45;15;88.85;1,171.8;1,265.3;280.7;0.0;1,446.0;0.0;0.0;1,820.2;Final
4.1.2026;36;08:45 - 09:00;15;89.59;1,197.7;1,265.9;257.3;0.0;1,435.6;0.0;0.0;1,761.1;Final
4.1.2026;37;09:00 - 09:15;15;94.02;1,214.4;1,296.2;223.6;0.0;1,418.1;0.0;0.0;1,723.5;Final
4.1.2026;38;09:15 - 09:30;15;96.00;1,229.0;1,298.2;211.1;0.0;1,397.4;0.0;0.0;1,677.7;Final
4.1.2026;39;09:30 - 09:45;15;95.99;1,215.6;1,299.8;172.7;0.0;1,356.5;0.0;0.0;1,613.4;Final
4.1.2026;40;09:45 - 10:00;15;91.19;1,208.0;1,311.9;150.0;0.0;1,362.5;0.0;0.0;1,616.4;Final
4.1.2026;41;10:00 - 10:15;15;103.94;1,097.8;1,304.6;114.8;0.0;1,390.6;0.0;0.0;1,712.2;Final
4.1.2026;42;10:15 - 10:30;15;97.19;1,095.0;1,314.4;86.6;0.0;1,348.0;0.0;0.0;1,654.0;Final
4.1.2026;43;10:30 - 10:45;15;90.92;1,174.7;1,307.2;97.8;0.0;1,359.0;0.0;0.0;1,589.3;Final
4.1.2026;44;10:45 - 11:00;15;86.97;1,167.2;1,309.6;73.3;0.0;1,306.7;0.0;0.0;1,522.4;Final
4.1.2026;45;11:00 - 11:15;15;93.85;1,265.5;1,258.3;176.3;0.0;1,404.9;0.0;0.0;1,574.0;Final
4.1.2026;46;11:15 - 11:30;15;89.99;1,241.5;1,266.5;131.0;0.0;1,368.7;0.0;0.0;1,524.7;Final
4.1.2026;47;11:30 - 11:45;15;89.96;1,227.1;1,269.1;98.5;0.0;1,327.8;0.0;0.0;1,468.3;Final
4.1.2026;48;11:45 - 12:00;15;89.71;1,213.2;1,269.7;83.7;0.0;1,276.5;0.0;0.0;1,416.7;Final
4.1.2026;49;12:00 - 12:15;15;91.30;1,196.4;1,303.3;133.4;0.0;1,181.1;0.0;0.0;1,421.4;Final
4.1.2026;50;12:15 - 12:30;15;89.70;1,157.7;1,299.3;108.4;0.0;1,112.2;0.0;0.0;1,362.2;Final
4.1.2026;51;12:30 - 12:45;15;89.94;1,115.7;1,294.4;101.8;0.0;1,051.7;0.0;0.0;1,332.2;Final
4.1.2026;52;12:45 - 13:00;15;87.23;1,110.0;1,284.4;121.7;0.0;1,029.1;0.0;0.0;1,325.2;Final
4.1.2026;53;13:00 - 13:15;15;86.20;1,247.8;1,274.0;235.6;0.0;1,043.1;0.0;0.0;1,304.9;Final
4.1.2026;54;13:15 - 13:30;15;85.27;1,229.7;1,339.9;271.4;0.0;967.5;0.0;0.0;1,349.1;Final
4.1.2026;55;13:30 - 13:45;15;86.19;1,102.0;1,345.6;283.7;0.0;963.3;0.0;0.0;1,490.6;Final
4.1.2026;56;13:45 - 14:00;15;89.45;1,154.9;1,347.3;351.2;0.0;990.6;0.0;0.0;1,534.2;Final
4.1.2026;57;14:00 - 14:15;15;83.50;1,214.7;1,484.1;467.9;0.0;1,129.0;0.0;0.0;1,866.3;Final
4.1.2026;58;14:15 - 14:30;15;89.51;1,209.6;1,532.5;522.0;0.0;1,147.0;0.0;0.0;1,991.9;Final
4.1.2026;59;14:30 - 14:45;15;96.65;1,198.0;1,575.2;542.0;0.0;1,203.9;0.0;0.0;2,123.1;Final
4.1.2026;60;14:45 - 15:00;15;102.23;1,226.2;1,620.8;560.0;0.0;1,158.9;0.0;0.0;2,113.5;Final
4.1.2026;61;15:00 - 15:15;15;83.78;1,161.7;1,656.2;515.4;0.0;1,044.7;0.0;0.0;2,054.6;Final
4.1.2026;62;15:15 - 15:30;15;90.62;1,178.6;1,656.0;596.8;0.0;1,097.8;0.0;0.0;2,172.0;Final
4.1.2026;63;15:30 - 15:45;15;97.61;1,186.3;1,655.7;637.9;0.0;1,068.1;0.0;0.0;2,175.4;Final
4.1.2026;64;15:45 - 16:00;15;106.35;1,215.4;1,655.2;645.2;0.0;1,052.5;0.0;0.0;2,137.5;Final
4.1.2026;65;16:00 - 16:15;15;101.32;1,469.3;1,868.7;656.3;0.0;1,113.1;0.0;0.0;2,168.8;Final
4.1.2026;66;16:15 - 16:30;15;111.89;1,469.7;1,867.1;679.5;0.0;1,084.9;0.0;0.0;2,161.8;Final
4.1.2026;67;16:30 - 16:45;15;114.49;1,463.7;1,865.8;664.8;0.0;1,076.1;0.0;0.0;2,143.0;Final
4.1.2026;68;16:45 - 17:00;15;119.30;1,464.1;1,864.8;642.7;0.0;1,251.7;0.0;0.0;2,295.1;Final
4.1.2026;69;17:00 - 17:15;15;113.99;1,465.9;1,919.5;644.6;0.0;1,257.5;0.0;0.0;2,355.7;Final
4.1.2026;70;17:15 - 17:30;15;119.02;1,461.3;1,920.5;590.9;0.0;1,291.9;0.0;0.0;2,342.0;Final
4.1.2026;71;17:30 - 17:45;15;117.50;1,451.5;1,919.7;603.9;0.0;1,321.6;0.0;0.0;2,393.7;Final
4.1.2026;72;17:45 - 18:00;15;123.19;1,439.1;1,940.3;571.3;0.0;1,282.0;0.0;0.0;2,354.5;Final
4.1.2026;73;18:00 - 18:15;15;121.00;1,483.1;1,928.8;608.8;0.0;1,220.8;0.0;0.0;2,275.3;Final
4.1.2026;74;18:15 - 18:30;15;120.93;1,477.4;1,939.9;591.0;0.0;1,191.0;0.0;0.0;2,244.5;Final
4.1.2026;75;18:30 - 18:45;15;119.49;1,490.3;1,920.0;557.8;0.0;1,140.1;0.0;0.0;2,127.6;Final
4.1.2026;76;18:45 - 19:00;15;123.30;1,486.0;1,931.1;566.4;0.0;1,124.2;0.0;0.0;2,135.7;Final
4.1.2026;77;19:00 - 19:15;15;123.50;1,445.3;1,918.8;543.2;0.0;1,098.1;0.0;0.0;2,114.8;Final
4.1.2026;78;19:15 - 19:30;15;120.92;1,429.6;1,927.9;556.9;0.0;1,095.2;0.0;0.0;2,150.4;Final
4.1.2026;79;19:30 - 19:45;15;119.38;1,428.9;1,928.0;550.3;0.0;1,072.3;0.0;0.0;2,121.7;Final
4.1.2026;80;19:45 - 20:00;15;115.06;1,434.5;1,927.3;550.7;0.0;1,073.3;0.0;0.0;2,116.8;Final
4.1.2026;81;20:00 - 20:15;15;121.30;1,472.3;1,842.4;694.2;0.0;1,302.2;0.0;0.0;2,366.5;Final
4.1.2026;82;20:15 - 20:30;15;115.33;1,445.7;1,833.1;657.3;0.0;1,257.2;0.0;0.0;2,301.9;Final
4.1.2026;83;20:30 - 20:45;15;110.00;1,372.7;1,834.4;708.2;0.0;1,227.0;0.0;0.0;2,396.9;Final
4.1.2026;84;20:45 - 21:00;15;103.17;1,351.7;1,834.9;736.2;0.0;1,129.0;0.0;0.0;2,348.4;Final
4.1.2026;85;21:00 - 21:15;15;106.87;1,271.9;1,675.6;781.3;0.0;1,263.6;0.0;0.0;2,448.6;Final
4.1.2026;86;21:15 - 21:30;15;102.33;1,228.8;1,678.3;809.8;0.0;1,259.7;0.0;0.0;2,519.0;Final
4.1.2026;87;21:30 - 21:45;15;98.38;1,236.3;1,681.9;822.9;0.0;1,275.6;0.0;0.0;2,544.1;Final
4.1.2026;88;21:45 - 22:00;15;92.94;1,213.5;1,680.0;831.6;0.0;1,295.4;0.0;0.0;2,593.5;Final
4.1.2026;89;22:00 - 22:15;15;111.85;1,160.0;1,612.6;701.9;0.0;1,262.2;0.0;0.0;2,416.7;Final
4.1.2026;90;22:15 - 22:30;15;104.70;1,122.4;1,611.7;705.5;0.0;1,191.5;0.0;0.0;2,386.3;Final
4.1.2026;91;22:30 - 22:45;15;97.83;1,059.8;1,614.6;693.1;0.0;1,180.0;0.0;0.0;2,427.9;Final
4.1.2026;92;22:45 - 23:00;15;90.68;1,047.9;1,614.4;688.1;0.0;1,173.3;0.0;0.0;2,427.9;Final
4.1.2026;93;23:00 - 23:15;15;97.61;908.0;1,485.6;626.8;0.0;1,199.7;0.0;0.0;2,404.1;Final
4.1.2026;94;23:15 - 23:30;15;89.73;867.6;1,261.3;660.6;0.0;1,242.8;0.0;0.0;2,297.1;Final
4.1.2026;95;23:30 - 23:45;15;86.33;868.0;1,216.4;636.8;0.0;1,350.2;0.0;0.0;2,335.4;Final
4.1.2026;96;23:45 - 00:00;15;83.17;871.3;1,215.7;537.8;0.0;1,350.7;0.0;0.0;2,232.9;Final
5.1.2026;1;00:00 - 00:15;15;108.05;999.4;1,234.0;526.8;0.0;1,548.8;0.0;0.0;2,310.2;Final
5.1.2026;2;00:15 - 00:30;15;91.48;972.8;1,240.2;593.6;0.0;1,545.4;0.0;0.0;2,406.4;Final
5.1.2026;3;00:30 - 00:45;15;87.94;945.5;1,246.6;603.5;0.0;1,515.3;0.0;0.0;2,419.9;Final
5.1.2026;4;00:45 - 01:00;15;82.58;922.3;1,252.7;564.8;0.0;1,467.0;0.0;0.0;2,362.2;Final
5.1.2026;5;01:00 - 01:15;15;92.96;947.5;1,248.1;519.8;0.0;1,285.2;0.0;0.0;2,105.6;Final
5.1.2026;6;01:15 - 01:30;15;90.00;930.7;1,253.1;478.5;0.0;1,260.4;0.0;0.0;2,061.3;Final
5.1.2026;7;01:30 - 01:45;15;86.74;912.0;1,256.9;481.0;0.0;1,262.3;0.0;0.0;2,088.2;Final
5.1.2026;8;01:45 - 02:00;15;85.69;890.0;1,260.3;489.7;0.0;1,251.9;0.0;0.0;2,111.9;Final
5.1.2026;9;02:00 - 02:15;15;87.21;938.9;1,222.7;524.3;0.0;1,198.9;0.0;0.0;2,007.0;Final
5.1.2026;10;02:15 - 02:30;15;86.61;921.2;1,230.6;535.9;0.0;1,196.6;0.0;0.0;2,041.9;Final
5.1.2026;11;02:30 - 02:45;15;86.93;909.8;1,233.1;511.4;0.0;1,165.7;0.0;0.0;2,000.4;Final
5.1.2026;12;02:45 - 03:00;15;85.28;891.8;1,238.3;513.9;0.0;1,149.0;0.0;0.0;2,009.4;Final
5.1.2026;13;03:00 - 03:15;15;86.36;902.5;1,038.5;539.8;0.0;1,080.9;0.0;0.0;1,756.7;Final
5.1.2026;14;03:15 - 03:30;15;85.97;890.6;1,041.1;529.9;0.0;1,041.9;0.0;0.0;1,722.3;Final
5.1.2026;15;03:30 - 03:45;15;85.74;889.9;1,040.2;551.7;0.0;1,033.1;0.0;0.0;1,735.1;Final
5.1.2026;16;03:45 - 04:00;15;87.18;878.6;1,034.4;573.6;0.0;1,040.9;0.0;0.0;1,770.3;Final
5.1.2026;17;04:00 - 04:15;15;86.25;929.1;1,020.0;599.4;0.0;1,068.3;0.0;0.0;1,758.6;Final
5.1.2026;18;04:15 - 04:30;15;86.73;926.3;1,012.6;628.8;0.0;1,051.2;0.0;0.0;1,766.3;Final
5.1.2026;19;04:30 - 04:45;15;87.01;944.1;1,012.6;670.6;0.0;1,034.9;0.0;0.0;1,774.0;Final
5.1.2026;20;04:45 - 05:00;15;89.99;959.2;1,012.4;700.8;0.0;1,015.9;0.0;0.0;1,769.9;Final
5.1.2026;21;05:00 - 05:15;15;87.46;1,019.1;1,211.7;650.7;0.0;955.1;0.0;0.0;1,798.4;Final
5.1.2026;22;05:15 - 05:30;15;88.35;1,057.6;1,211.6;754.9;0.0;986.8;0.0;0.0;1,895.7;Final
5.1.2026;23;05:30 - 05:45;15;89.11;1,104.4;1,209.7;841.5;0.0;1,057.4;0.0;0.0;2,004.2;Final
5.1.2026;24;05:45 - 06:00;15;98.51;1,045.7;1,205.8;853.2;0.0;1,051.7;0.0;0.0;2,065.0;Final
5.1.2026;25;06:00 - 06:15;15;87.38;1,115.2;1,405.6;876.3;0.0;772.7;0.0;0.0;1,939.4;Final
5.1.2026;26;06:15 - 06:30;15;104.90;1,137.9;1,413.2;865.5;0.0;737.0;0.0;0.0;1,877.8;Final
5.1.2026;27;06:30 - 06:45;15;118.71;1,156.1;1,377.4;875.2;0.0;1,032.7;0.0;0.0;2,129.2;Final
5.1.2026;28;06:45 - 07:00;15;125.10;1,175.8;1,347.5;860.0;0.0;1,065.0;0.0;0.0;2,096.7;Final
5.1.2026;29;07:00 - 07:15;15;114.46;1,115.0;1,435.9;747.6;0.0;773.9;0.0;0.0;1,842.4;Final
5.1.2026;30;07:15 - 07:30;15;120.92;1,126.6;1,427.1;777.5;0.0;804.0;0.0;0.0;1,882.0;Final
5.1.2026;31;07:30 - 07:45;15;132.96;1,136.7;1,431.0;766.5;0.0;718.2;0.0;0.0;1,779.0;Final
5.1.2026;32;07:45 - 08:00;15;148.91;1,136.4;1,411.9;741.6;0.0;691.1;0.0;0.0;1,708.2;Final
5.1.2026;33;08:00 - 08:15;15;145.35;1,113.2;1,578.2;537.1;0.0;168.3;0.0;0.0;1,170.4;Final
5.1.2026;34;08:15 - 08:30;15;156.49;1,119.6;1,553.5;518.8;0.0;198.5;0.0;0.0;1,151.2;Final
