datetime,Date,Settlement Term,System Imbalance (MWh),SREC (EUR/MWh),SREC price (EUR/MWh),Imbalance Settlement Price (EUR/MWh),Payment of subject for imbalance (EUR),Payment of OKTE for imbalance (EUR),Payment for System Imbalance (EUR),Total Cost of RE (EUR),Payment for SREC (EUR),Balance of Revenues and Expenses for Imbalance and RE (EUR),Settlement in special mode,source_file
2026-04-08 14:45:00,2026-04-08,60,-4.132,-0.1262,-0.1262,24.098,-1.3507652,1.237601,-113.1642,103.5332,-13.4793,23.1103,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-08 15:00:00,2026-04-08,61,17.836,-0.353,-0.353,-21.998,-1.0981182,724.3721,-373.746,281.6541,-38.5501,130.642,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-08 15:15:00,2026-04-08,62,-4.147,-0.1241,-0.1241,25.121,-981.7538,844.2666,-137.4872,98.5127,-13.5526,52.5271,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-08 15:30:00,2026-04-08,63,-2.138,-0.0858,-0.0858,46.689,-1.5282243,1.3704622,-157.7621,67.638,-9.37,99.4941,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-08 15:45:00,2026-04-08,64,1.671,0.1263,0.1263,0.17,-4.1507,4.2753,0.1246,-99.7246,13.7928,85.8071,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-08 16:00:00,2026-04-08,65,21.195,0.5594,0.5594,0.88,-14.3097,32.2282,17.9186,-446.1767,65.7832,362.4749,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-08 16:15:00,2026-04-08,66,26.645,0.8144,0.8144,0.0,0.0,0.0,0.0,-640.7468,95.7702,544.9766,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-08 16:30:00,2026-04-08,67,24.383,0.6075,0.6075,1.36,-21.5016,53.8682,32.3666,-478.7937,71.4396,374.9875,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-08 16:45:00,2026-04-08,68,25.069,1.1454,1.1454,36.063,-986.6476,1.8686043,881.9567,-890.3722,134.6945,-126.279,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-08 17:00:00,2026-04-08,69,-11.514,-0.8403,-0.8403,80.7703,-2.9637854,1.9867071,-977.0783,618.1411,-105.6635,464.6007,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-08 17:15:00,2026-04-08,70,-8.88,-0.736,-0.736,98.67,-2.357029,1.4358458,-921.1831,536.7697,-92.5483,476.9617,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-08 17:30:00,2026-04-08,71,5.003,0.4128,0.4128,55.241,-1.190775,1.4491372,258.3622,-300.8934,51.9075,-9.3763,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-08 17:45:00,2026-04-08,72,-0.53,-0.3852,-0.3852,145.222,-3.7798382,3.6681625,-111.6757,280.2971,-48.437,-120.1844,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-08 18:00:00,2026-04-08,73,-16.04,-1.5767,-1.5767,132.043,-5.4482262,3.3034518,-2.1447744,1.1429934,-210.9404,1.2127214,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-08 18:15:00,2026-04-08,74,-7.6,-0.6684,-0.6684,157.287,-3.5892893,2.3726744,-1.2166149,488.2182,-89.4226,817.8193,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-08 18:30:00,2026-04-08,75,-6.021,-1.4825,-1.4825,168.238,-3.7140221,2.6817137,-1.0323084,1.1013238,-198.3377,129.3223,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-08 18:45:00,2026-04-08,76,-1.848,-0.6108,-0.6108,183.832,-5.4379344,5.0860799,-351.8544,456.805,-81.7165,-23.2341,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-08 19:00:00,2026-04-08,77,3.908,0.7516,0.7516,105.926,-2.4343913,2.8444309,410.0395,-566.7429,108.6257,48.0776,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-08 19:15:00,2026-04-08,78,3.998,0.7502,0.7502,112.647,-2.5943731,3.0422575,447.8845,-573.4973,108.4234,17.1894,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-08 19:30:00,2026-04-08,79,3.049,0.652,0.652,125.037,-3.2613401,3.6375764,376.2363,-506.2272,94.231,35.7599,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-08 19:45:00,2026-04-08,80,-7.945,-1.052,-1.052,203.555,-5.9358674,4.3131269,-1.6227405,825.0562,-152.0414,949.7256,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-08 20:00:00,2026-04-08,81,-4.889,-0.5735,-0.5735,209.77,-5.1053823,4.0789777,-1.0264046,452.0784,-83.13,657.4562,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-08 20:15:00,2026-04-08,82,-3.51,-0.7207,-0.7207,180.521,-4.4946119,3.8586364,-635.9755,562.7186,-104.4669,177.7238,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-08 20:30:00,2026-04-08,83,-4.579,-0.5873,-0.5873,172.119,-4.1893765,3.4002108,-789.1656,450.8504,-85.1303,423.4455,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-08 20:45:00,2026-04-08,84,-3.555,-0.1429,-0.1429,164.9517,-4.2460217,3.6556596,-590.3621,107.9631,-20.7136,503.1127,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-08 21:00:00,2026-04-08,85,-7.457,-0.7481,-0.7481,164.593,-5.2042661,3.9709707,-1.2332953,557.4621,-94.2883,770.1215,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-08 21:15:00,2026-04-08,86,-12.151,-1.392,-1.392,148.445,-5.1611358,3.3496614,-1.8114743,1.0216663,-175.4435,965.2515,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-08 21:30:00,2026-04-08,87,-10.947,-0.9627,-0.9627,141.614,-4.2833987,2.7293266,-1.554072,695.9004,-121.3358,979.5075,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-08 21:45:00,2026-04-08,88,-6.591,-0.835,-0.835,136.4069,-4.3853454,3.4824682,-902.8773,583.7259,-105.2409,424.3923,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-08 22:00:00,2026-04-08,89,1.69,0.5156,0.5156,100.84,-1.9796909,2.1503122,170.6213,-354.0455,54.2473,129.1769,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-08 22:15:00,2026-04-08,90,3.399,0.0848,0.0848,13.562,-245.4315,291.4609,46.0294,-57.692,8.922,2.7406,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-08 22:30:00,2026-04-08,91,2.834,0.3809,0.3809,72.505,-1.1634877,1.3684594,204.9716,-254.1457,40.0753,9.0988,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-08 22:45:00,2026-04-08,92,8.736,1.4791,1.4791,97.752,-1.6081182,2.4576808,849.5626,-970.5385,155.6191,-34.6432,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-08 23:00:00,2026-04-08,93,4.849,0.483,0.483,77.269,-1.5997001,1.9724458,372.7457,-310.1964,40.2402,-102.7894,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-08 23:15:00,2026-04-08,94,4.079,0.7142,0.7142,87.502,-1.2792792,1.6347124,355.4331,-451.1985,59.5021,36.2632,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-08 23:30:00,2026-04-08,95,4.506,0.6097,0.6097,78.32,-1.1561598,1.5064069,350.247,-384.545,50.7959,-16.498,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-08 23:45:00,2026-04-08,96,2.276,0.372,0.372,83.327,-1.0847509,1.2716533,186.9025,-232.6148,30.9924,14.7199,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 00:00:00,2026-04-09,1,-0.266,0.3142,0.3142,144.254,-2.5933984,2.5508435,-42.5549,-192.2881,22.3519,212.4912,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 00:15:00,2026-04-09,2,1.548,0.02,0.02,106.237,-1.8237706,1.9836573,159.8867,-12.0763,1.4228,-149.2332,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 00:30:00,2026-04-09,3,1.473,0.4108,0.4108,105.864,-1.7539548,1.9084103,154.4556,-245.754,29.2239,62.0745,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 00:45:00,2026-04-09,4,4.301,0.7548,0.7548,92.512,-1.6244182,2.0208321,396.4139,-446.5972,53.6957,-3.5124,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 01:00:00,2026-04-09,5,0.508,0.2217,0.2217,96.473,-1.6137039,1.6575991,43.8952,-129.5906,13.6323,72.0631,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 01:15:00,2026-04-09,6,-1.337,-0.1228,-0.1228,134.387,-2.193599,2.009892,-183.707,72.0646,-7.551,119.1934,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 01:30:00,2026-04-09,7,-4.468,-0.6818,-0.6818,134.288,-2.713289,2.1115445,-601.7445,399.0389,-41.9239,244.6295,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 01:45:00,2026-04-09,8,-3.465,-0.5576,-0.5576,133.188,-2.9996601,2.5343013,-465.3589,323.7272,-34.2868,175.9185,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 02:00:00,2026-04-09,9,-1.418,-0.4285,-0.4285,134.707,-2.5346469,2.336897,-197.7499,252.9468,-24.724,-30.4729,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 02:15:00,2026-04-09,10,-2.391,-0.1694,-0.1694,126.61,-2.0957753,1.7886195,-307.1559,99.7109,-9.7742,217.2192,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 02:30:00,2026-04-09,11,2.237,0.4171,0.4171,81.024,-1.019606,1.1988311,179.2251,-243.284,24.0663,39.9927,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 02:45:00,2026-04-09,12,-0.011,0.063,0.063,127.523,-1.6979687,1.6929953,-4.9734,-36.6386,3.635,37.977,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 03:00:00,2026-04-09,13,1.071,0.1686,0.1686,56.751,-882.251,942.3504,60.0993,-97.1928,9.5731,27.5204,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 03:15:00,2026-04-09,14,-1.978,-0.0882,-0.0882,117.183,-2.0320704,1.7953607,-236.7097,51.6279,-5.008,190.0898,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 03:30:00,2026-04-09,15,-2.925,-0.275,-0.275,119.207,-2.3422983,1.9895648,-352.7335,162.5223,-15.6145,205.8257,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 03:45:00,2026-04-09,16,0.055,0.0659,0.0659,68.749,-1.2148636,1.2160323,1.1687,-39.0026,3.7418,34.0921,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 04:00:00,2026-04-09,17,1.085,0.2008,0.2008,62.845,-935.5107,1.0023149,66.8042,-119.9177,12.1845,40.9289,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 04:15:00,2026-04-09,18,-0.066,-0.0074,-0.0074,134.0346,-2.0030131,1.9916201,-11.3929,4.4925,-0.449,7.3495,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 04:30:00,2026-04-09,19,0.2,0.1205,0.1205,59.392,-999.6268,1.0089513,9.3245,-73.973,7.3119,57.3365,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 04:45:00,2026-04-09,20,-3.726,-0.3382,-0.3382,135.883,-2.8081581,2.2983251,-509.833,210.6051,-20.522,319.7499,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 05:00:00,2026-04-09,21,-3.828,-0.4368,-0.4368,137.9415,-3.0217465,2.4895682,-532.1783,278.1868,-30.3192,284.3107,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 05:15:00,2026-04-09,22,-2.535,-0.2211,-0.2211,137.9415,-2.7879357,2.4341157,-353.8199,142.7641,-15.347,226.4028,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 05:30:00,2026-04-09,23,-8.531,-0.9911,-0.9911,136.8375,-3.0405293,1.8700213,-1.170508,661.2072,-68.7942,578.095,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 05:45:00,2026-04-09,24,-7.709,-1.0094,-1.0094,144.1,-3.0775437,1.9645153,-1.1130284,687.6732,-70.0645,495.4197,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 06:00:00,2026-04-09,25,2.169,-0.134,-0.134,-11.846,-322.6377,297.2398,-25.3978,95.8484,-11.3684,-59.0822,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 06:15:00,2026-04-09,26,-3.641,-0.3049,-0.3049,156.6633,-4.4103852,3.832611,-577.7743,226.7146,-25.8674,376.9271,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 06:30:00,2026-04-09,27,-3.797,-0.7686,-0.7686,171.545,-4.6291418,3.9656058,-663.5361,590.2917,-65.2073,138.4516,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 06:45:00,2026-04-09,28,-9.64,-1.9332,-1.9332,194.888,-6.0089817,4.1136959,-1.8952858,1.5055281,-164.0108,553.7685,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 07:00:00,2026-04-09,29,-5.964,-1.4183,-1.4183,173.58,-5.3533808,4.278747,-1.0746338,1.120669,-133.3074,87.2722,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 07:15:00,2026-04-09,30,-0.601,0.0011,0.0011,171.743,-4.0823311,3.8994248,-182.9063,-0.8707,0.1034,183.6736,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 07:30:00,2026-04-09,31,1.139,0.2247,0.2247,93.789,-1.833106,1.8875974,54.4914,-175.5717,21.1198,99.9605,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 07:45:00,2026-04-09,32,11.721,1.7069,1.7069,104.352,-1.7820191,2.9454396,1.1634204,-1.3275725,160.4332,3.7188,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 08:00:00,2026-04-09,33,2.599,0.5032,0.5032,114.704,-2.7219259,2.9231167,201.1908,-393.1251,51.032,140.9023,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 08:15:00,2026-04-09,34,4.628,0.6295,0.6295,83.978,-1.717854,2.026893,309.039,-491.8025,63.8407,118.9227,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 08:30:00,2026-04-09,35,11.604,1.5686,1.5686,87.923,-1.7699779,2.6974776,927.4997,-1.2384801,159.0796,151.9008,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 08:45:00,2026-04-09,36,24.117,2.0359,2.0359,66.277,-1.0642098,2.5970642,1.5328545,-1.5933304,206.4708,-145.9949,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 09:00:00,2026-04-09,37,13.673,0.6821,0.6821,36.887,-1.1638217,1.6217001,457.8783,-534.1456,72.4963,3.771,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 09:15:00,2026-04-09,38,6.523,0.2321,0.2321,12.111,-366.0065,433.1741,67.1676,-182.6988,24.6685,90.8627,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 09:30:00,2026-04-09,39,3.574,-0.4026,-0.4026,-119.788,-3.7234902,3.4804403,-243.0499,314.6066,-42.7899,-28.7668,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 09:45:00,2026-04-09,40,14.365,-0.0096,-0.0096,-2.979,-115.1413,76.1909,-38.9504,7.3911,-1.0203,32.5797,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 10:00:00,2026-04-09,41,11.333,0.0725,0.0725,9.721,-255.2151,348.9936,93.7785,-57.4841,7.9741,-44.2684,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 10:15:00,2026-04-09,42,13.37,0.2481,0.2481,14.471,-317.0596,487.3978,170.3381,-197.1656,27.2878,-0.4603,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 10:30:00,2026-04-09,43,23.653,0.0636,0.0636,2.439,-34.3606,88.0967,53.736,-50.8811,6.9952,-9.8501,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 10:45:00,2026-04-09,44,25.81,0.8926,0.8926,9.95,-149.4988,400.1492,250.6505,-708.3261,98.1744,359.5013,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 11:00:00,2026-04-09,45,19.33,0.4772,0.4772,1.6791,-32.2908,63.3508,31.06,-390.4254,54.5869,304.7785,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 11:15:00,2026-04-09,46,6.518,-0.0666,-0.0666,-11.878,-318.0572,255.2582,-62.799,55.5839,-7.6184,14.8335,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 11:30:00,2026-04-09,47,10.522,0.2158,0.2158,-9.579,-284.0461,199.3007,-84.7454,-181.1786,24.6854,241.2387,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 11:45:00,2026-04-09,48,-1.059,-0.0891,-0.0891,100.055,-2.7293003,2.5239874,-205.3129,74.8034,-10.1921,140.7016,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 12:00:00,2026-04-09,49,5.268,1.0227,1.0227,-0.011,-0.2893,0.2408,-0.0484,-859.6651,112.7609,746.9527,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 12:15:00,2026-04-09,50,5.861,0.6775,0.6775,-0.11,-3.2613,2.6733,-0.588,-570.628,74.6998,496.5162,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 12:30:00,2026-04-09,51,3.103,0.0521,0.0521,-0.0748,-2.1361,1.9556,-0.1804,-44.0908,5.7444,38.5268,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 12:45:00,2026-04-09,52,3.807,-0.0669,-0.0669,-5.0,-159.09,143.255,-15.835,56.1487,-7.3763,-32.9374,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 13:00:00,2026-04-09,53,-3.031,-0.4135,-0.4135,127.21,-4.1708343,3.6904893,-480.345,352.0335,-45.4763,173.7878,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 13:15:00,2026-04-09,54,-1.261,-0.1683,-0.1683,86.341,-3.0733079,2.9017483,-171.5596,142.4752,-18.5095,47.5938,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 13:30:00,2026-04-09,55,-2.777,-0.1262,-0.1262,38.125,-1.3497394,1.2152725,-134.4669,106.4885,-13.8793,41.8577,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 13:45:00,2026-04-09,56,15.154,0.0867,0.0867,-17.1381,-703.5704,450.8177,-252.7527,-72.4518,9.5352,315.6693,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 14:00:00,2026-04-09,57,24.017,-0.158,-0.158,-18.0908,-894.5177,475.9328,-418.5849,130.9487,-16.8728,304.5091,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 14:15:00,2026-04-09,58,7.408,0.0283,0.0283,-14.3135,-478.0852,379.6226,-98.4626,-23.3649,3.0222,118.8053,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 14:30:00,2026-04-09,59,20.033,1.0044,1.0044,-11.5108,-458.5097,234.4059,-224.1038,-815.9962,107.2599,932.8401,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 14:45:00,2026-04-09,60,13.933,-0.014,-0.014,-10.3347,-350.026,210.4145,-139.6115,11.3622,-1.4951,129.7443,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 15:00:00,2026-04-09,61,4.869,-0.0473,-0.0473,-7.988,-263.9954,229.1198,-34.8756,37.6903,-5.153,2.3383,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 15:15:00,2026-04-09,62,10.277,-0.225,-0.225,-25.962,-890.4966,658.4223,-232.0743,178.1152,-24.512,78.4711,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 15:30:00,2026-04-09,63,17.06,-0.4305,-0.4305,-35.293,-1.0724837,510.5838,-561.8999,341.1932,-46.8995,267.6062,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 15:45:00,2026-04-09,64,19.017,0.2165,0.2165,0.12,-1.7033,3.8539,2.1506,-171.1503,23.5859,145.4137,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 16:00:00,2026-04-09,65,11.325,-0.3703,-0.3703,-101.689,-3.2374727,2.1925165,-1.0449562,299.353,-42.499,788.1021,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 16:15:00,2026-04-09,66,14.323,0.1654,0.1654,-26.191,-744.7149,392.6817,-352.0332,-132.739,18.9828,465.7894,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 16:30:00,2026-04-09,67,8.962,0.3565,0.3565,28.833,-594.5076,828.1703,233.6626,-289.616,40.9151,15.0382,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 16:45:00,2026-04-09,68,-0.413,-0.4604,-0.4604,168.41,-4.3193797,4.1368232,-182.5564,376.3255,-52.8396,-140.9294,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 17:00:00,2026-04-09,69,-1.356,-0.7051,-0.7051,96.49,-3.3137561,3.1249251,-188.8309,524.3163,-86.7224,-248.763,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 17:15:00,2026-04-09,70,4.785,-0.183,-0.183,-13.603,-294.0561,231.4006,-62.6554,134.4128,-22.5077,-49.2497,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 17:30:00,2026-04-09,71,0.199,-0.4217,-0.4217,-16.11,-391.3119,388.9115,-2.4004,313.2494,-51.8661,-258.9829,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 17:45:00,2026-04-09,72,-1.358,-0.2853,-0.2853,127.666,-2.5335318,2.3514801,-182.0517,212.0769,-35.0899,5.0647,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 18:00:00,2026-04-09,73,14.477,-0.3499,-0.3499,-19.128,-650.7346,375.387,-275.3476,260.2575,-46.952,62.0421,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 18:15:00,2026-04-09,74,4.89,-0.171,-0.171,-15.793,-395.7884,320.4716,-75.3168,127.6295,-22.946,-29.3667,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 18:30:00,2026-04-09,75,1.661,-0.2379,-0.2379,38.413,-806.5962,868.4027,61.8065,181.5985,-31.9231,-211.4819,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 18:45:00,2026-04-09,76,0.233,-0.1405,-0.1405,48.386,-955.7203,964.1394,8.4192,108.74,-18.8533,-98.3059,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 19:00:00,2026-04-09,77,13.822,0.1865,0.1865,10.479,-189.8795,334.6469,144.7674,-145.3703,27.0584,-26.4554,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 19:15:00,2026-04-09,78,6.006,0.539,0.539,42.246,-851.8061,1.1058313,254.0252,-426.0898,78.2008,93.8638,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 19:30:00,2026-04-09,79,11.096,0.2355,0.2355,2.215,-32.5251,57.0938,24.5688,-187.1097,34.1675,128.3734,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 19:45:00,2026-04-09,80,5.318,0.3812,0.3812,35.498,-488.133,677.2308,189.0978,-306.1396,55.3064,61.7354,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 20:00:00,2026-04-09,81,7.007,0.4525,0.4525,39.906,-572.6511,853.2701,280.619,-367.2065,66.5247,20.0628,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 20:15:00,2026-04-09,82,5.543,0.3851,0.3851,35.653,-626.4945,824.5113,198.0168,-312.4771,56.6159,57.8445,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 20:30:00,2026-04-09,83,7.194,0.3277,0.3277,18.433,-278.3936,411.1112,132.7176,-261.1117,48.1771,80.217,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 20:45:00,2026-04-09,84,9.831,0.3512,0.3512,11.025,-174.614,283.1771,108.5632,-275.4599,51.632,115.2647,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 21:00:00,2026-04-09,85,4.99,0.296,0.296,4.993,-94.1929,119.1779,24.985,-228.2699,38.6748,164.6102,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 21:15:00,2026-04-09,86,7.444,0.5751,0.5751,27.45,-444.0038,648.8906,204.8868,-435.4247,75.1414,155.3965,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 21:30:00,2026-04-09,87,11.194,0.0642,0.0642,-4.109,-106.3039,60.2133,-46.0907,-48.2562,8.3882,85.9586,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 21:45:00,2026-04-09,88,23.195,-0.9809,-0.9809,-36.821,-1.4279184,573.5239,-854.3945,710.5976,-128.1624,271.9593,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 22:00:00,2026-04-09,89,-0.023,-0.4861,-0.4861,135.223,-2.7511119,2.7490836,-2.0283,347.9903,-52.805,-293.1569,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 22:15:00,2026-04-09,90,-0.537,-0.0674,-0.0674,122.067,-2.0871016,2.0235047,-63.5969,47.2984,-7.3217,23.6202,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 22:30:00,2026-04-09,91,4.371,-0.1862,-0.1862,-16.637,-347.3306,274.7101,-72.6205,129.0383,-20.2269,-36.1909,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 22:45:00,2026-04-09,92,0.343,-0.3733,-0.3733,-15.249,-277.3183,272.1642,-5.1542,254.3036,-40.5516,-208.5979,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 23:00:00,2026-04-09,93,-2.118,-0.1615,-0.1615,179.234,-3.3615337,2.9831707,-378.363,107.5912,-13.8708,284.6425,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 23:15:00,2026-04-09,94,-3.587,-0.4111,-0.4111,127.6,-3.2337668,2.7758104,-457.9564,268.9557,-35.3081,224.3088,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 23:30:00,2026-04-09,95,-8.099,-0.6674,-0.6674,157.52,-4.5724906,3.2953184,-1.2771722,439.6566,-57.321,894.8365,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-09 23:45:00,2026-04-09,96,1.252,-0.2256,-0.2256,-17.235,-372.1037,350.6633,-21.4403,147.2673,-19.3761,-106.4509,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-10 00:00:00,2026-04-10,1,-1.028,-0.0355,-0.0355,175.846,-4.6739867,4.4935687,-180.418,22.7684,-2.6031,160.2527,No,SystemImbalance_2026-04-01_2026-04-12.csv
2026-04-10 00:15:00,2026-04-10,2,2.863,0.2151,0.2151,59.077,-1.4649914,1.6333609,168.3695,-135.6359,15.7726,-48.5062,No,SystemImbalance_2026-04-01_2026-04-12.csv
