tradeday,hour,ceps_in,ceps_out,apg_in,apg_out,mavir_in,mavir_out,pse_in,pse_out,de_in,de_out,total_import_cap,total_export_cap,net_capacity,ceps_congested_in,apg_congested_in,mavir_congested_in,pse_congested_in,de_congested_in,congested_in_count,last_price,total_amount,idm_mid_price,idm_bid,idm_ask,idm_spread,dayofweek,is_weekend,month,idm_price,date,imbalance_mwh,imbalance_abs_mean,imbalance_std,imbalance_min,imbalance_max,n_periods,imbalance_sign,abs_imbalance,is_deficit
2025-11-27,2,1379.0,1324.0,858.0,992.0,858.0,1387.0,653.0,0.0,42.0,1514.0,3790.0,5217.0,-1427.0,0,0,0,0,0,0,69.29,63.9,66.3525,65.5925,67.11250000000001,1.520000000000005,3,0,11,66.3525,2025-11-27,4.39,1.0975,0.3309023017951572,0.624,1.379,4,1.0,4.39,0
2025-11-27,3,1933.0,1427.0,1526.0,750.0,1107.0,1583.0,918.0,0.0,230.0,1338.0,5714.0,5098.0,616.0,0,0,0,0,0,0,75.18,40.8,67.6925,67.03999999999999,68.345,1.3050000000000033,3,0,11,67.6925,2025-11-27,-0.7360000000000001,1.2309999999999999,1.5037267038926987,-1.978,1.257,4,-1.0,0.7360000000000001,1
2025-11-27,4,1748.0,1308.0,1576.0,536.0,1322.0,1632.0,744.0,0.0,0.0,1424.0,5390.0,4900.0,490.0,0,0,0,0,1,1,68.69,66.7,73.2775,71.07,75.485,4.414999999999999,3,0,11,73.2775,2025-11-27,-4.57,2.6555,2.793016589042512,-2.921,3.026,4,-1.0,4.57,1
2025-11-27,5,0.0,140.0,0.0,2.0,715.0,1014.0,279.0,0.0,0.0,140.0,994.0,1296.0,-302.0,1,1,0,0,1,3,78.86,12.3,88.20625,76.215,100.1975,23.9825,3,0,11,88.20625,2025-11-27,-13.39,3.5025,3.8320724158084487,-8.695,0.31,4,-1.0,13.39,1
2025-11-27,6,0.0,443.0,0.0,443.0,193.0,1079.0,11.0,0.0,0.0,443.0,204.0,2408.0,-2204.0,1,1,0,0,1,3,111.38,23.4,109.08,102.96,115.2,12.240000000000006,3,0,11,109.08,2025-11-27,-4.85,1.8780000000000001,2.780024520275556,-5.221,0.668,4,-1.0,4.85,1
2025-11-27,7,0.0,161.0,0.0,2.0,2833.0,187.0,8.0,0.0,0.0,161.0,2841.0,511.0,2330.0,1,1,0,0,1,3,119.08,30.7,156.995,108.6875,205.3025,96.615,3,0,11,156.995,2025-11-27,-5.411,2.6022499999999997,2.5739336141400386,-2.826,2.499,4,-1.0,5.411,1
2025-11-27,8,0.0,509.0,0.0,84.0,3700.0,206.0,0.0,60.0,0.0,509.0,3700.0,1368.0,2332.0,1,1,0,1,1,4,123.94,50.7,161.60375,131.7775,191.43,59.65250000000001,3,0,11,161.60375,2025-11-27,-6.019,3.14075,3.591061994730807,-4.494,3.272,4,-1.0,6.019,1
2025-11-27,9,0.0,655.0,0.0,301.0,3397.0,178.0,0.0,135.0,0.0,655.0,3397.0,1924.0,1473.0,1,1,0,1,1,4,138.38,204.7,190.0875,158.7,221.475,62.775,3,0,11,190.0875,2025-11-27,24.258,6.0645,1.849012258838035,4.114,8.404,4,1.0,24.258,0
2025-11-27,10,0.0,492.0,0.0,492.0,3455.0,342.0,0.0,27.0,0.0,492.0,3455.0,1845.0,1610.0,1,1,0,1,1,4,134.0,384.5,83.54,31.505,135.575,104.07,3,0,11,83.54,2025-11-27,90.24600000000001,22.5615,16.346472983490965,7.464,41.819,4,1.0,90.24600000000001,0
2025-11-27,11,20.0,673.0,20.0,669.0,3333.0,607.0,74.0,326.0,0.0,736.0,3447.0,3011.0,436.0,0,0,0,0,1,1,150.0,148.2,84.7975,59.19,110.405,51.215,3,0,11,84.7975,2025-11-27,73.534,18.383499999999998,9.739364541214519,11.677,32.505,4,1.0,73.534,0
2025-11-27,12,181.0,414.0,181.0,414.0,3085.0,701.0,171.0,204.0,0.0,414.0,3618.0,2147.0,1471.0,0,0,0,0,1,1,90.02,394.7,69.81125,32.3775,107.245,74.8675,3,0,11,69.81125,2025-11-27,28.756,8.858999999999998,9.797504784382603,-3.34,19.238,4,1.0,28.756,0
2025-11-27,13,73.0,3.0,73.0,3.0,2839.0,385.0,54.0,0.0,0.0,3.0,3039.0,394.0,2645.0,0,0,0,0,1,1,125.0,99.8,104.295,82.8425,125.7475,42.905,3,0,11,104.295,2025-11-27,20.222,5.0555,1.7594367469922492,2.431,6.176,4,1.0,20.222,0
2025-11-27,14,0.0,422.0,0.0,108.0,3236.0,48.0,97.0,0.0,0.0,422.0,3333.0,1000.0,2333.0,1,1,0,0,1,3,134.0,203.5,119.74,96.98,142.5,45.52,3,0,11,119.74,2025-11-27,14.227,3.5567500000000005,1.1643551505733407,2.539,4.751,4,1.0,14.227,0
2025-11-27,15,0.0,490.0,0.0,265.0,2963.0,218.0,266.0,0.0,0.0,490.0,3229.0,1463.0,1766.0,1,1,0,0,1,3,146.88,201.3,143.785,106.3325,181.2375,74.90499999999999,3,0,11,143.785,2025-11-27,23.947000000000003,5.986750000000001,1.2357150089455633,4.817,7.442,4,1.0,23.947000000000003,0
2025-11-27,16,0.0,808.0,0.0,344.0,2816.0,356.0,324.0,0.0,0.0,808.0,3140.0,2316.0,824.0,1,1,0,0,1,3,149.9,208.6,193.35,171.57999999999998,215.12,43.54000000000001,3,0,11,193.35,2025-11-27,-1.164,1.015,1.2389907182864608,-1.291,1.448,4,-1.0,1.164,1
2025-11-27,17,0.0,85.0,0.0,330.0,3652.0,257.0,104.0,0.0,0.0,330.0,3756.0,1002.0,2754.0,1,1,0,0,1,3,141.98,96.4,170.87625000000003,51.8975,289.855,237.9575,3,0,11,170.87625000000003,2025-11-27,-6.485,3.5722500000000004,3.98636286816274,-5.165,3.902,4,-1.0,6.485,1
2025-11-27,18,0.0,12.0,3.0,0.0,811.0,0.0,0.0,28.0,0.0,12.0,814.0,52.0,762.0,1,0,0,1,1,3,136.41,245.2,141.005,72.675,209.335,136.66,3,0,11,141.005,2025-11-27,1.6649999999999996,1.79325,2.7741360667181896,-2.442,4.204,4,1.0,1.6649999999999996,0
2025-11-27,19,0.0,169.0,227.0,0.0,1056.0,20.0,0.0,147.0,0.0,169.0,1283.0,505.0,778.0,1,0,0,1,1,3,130.0,150.4,54.245000000000005,-107.7225,216.2125,323.935,3,0,11,54.245000000000005,2025-11-27,-25.884,6.471,2.722328537606486,-8.874,-2.797,4,-1.0,25.884,1
2025-11-27,20,0.0,293.0,273.0,0.0,998.0,0.0,0.0,272.0,0.0,510.0,1271.0,1075.0,196.0,1,0,0,1,1,3,120.05,171.4,60.905,-46.495,168.305,214.8,3,0,11,60.905,2025-11-27,-42.383,10.59575,5.028698133380713,-16.338,-4.775,4,-1.0,42.383,1
2025-11-27,21,0.0,104.0,270.0,0.0,1946.0,151.0,0.0,152.0,0.0,205.0,2216.0,612.0,1604.0,1,0,0,1,1,3,118.54,65.7,182.88,59.510000000000005,306.25,246.74,3,0,11,182.88,2025-11-27,-24.232,6.057999999999999,2.8934152830176307,-9.373,-2.901,4,-1.0,24.232,1
2025-11-27,22,0.0,62.0,107.0,0.0,531.0,233.0,2.0,0.0,0.0,164.0,640.0,459.0,181.0,1,0,0,0,1,2,107.0,49.2,129.6575,47.337500000000006,211.9775,164.64,3,0,11,129.6575,2025-11-27,-52.165000000000006,13.04125,4.2552753436176145,-17.431,-7.361,4,-1.0,52.165000000000006,1
2025-11-27,23,138.0,1040.0,459.0,0.0,781.0,200.0,138.0,0.0,0.0,1057.0,1516.0,2297.0,-781.0,0,0,0,0,1,1,82.0,114.3,131.00125,87.015,174.9875,87.9725,3,0,11,131.00125,2025-11-27,-29.653,7.41325,7.537504908787788,-17.527,-0.693,4,-1.0,29.653,1
2025-11-28,0,183.0,594.0,819.0,0.0,1000.0,340.0,214.0,21.0,0.0,616.0,2216.0,1571.0,645.0,0,0,0,0,1,1,97.73,38.5,88.46625,40.1875,136.745,96.5575,4,0,11,88.46625,2025-11-28,-32.424,8.106,0.9337283687811285,-8.916,-6.887,4,-1.0,32.424,1
2025-11-28,1,389.0,442.0,996.0,0.0,1042.0,886.0,453.0,0.0,0.0,446.0,2880.0,1774.0,1106.0,0,0,0,0,1,1,84.0,18.2,134.67624999999998,90.065,179.2875,89.2225,4,0,11,134.67624999999998,2025-11-28,-34.014,9.2005,8.362000338834402,-18.465,1.394,4,-1.0,34.014,1
2025-11-28,2,395.0,525.0,987.0,0.0,1109.0,1166.0,412.0,0.0,0.0,549.0,2903.0,2240.0,663.0,0,0,0,0,1,1,88.98,22.4,85.55125,79.4575,91.645,12.187500000000004,4,0,11,85.55125,2025-11-28,-8.576,2.144,1.660409788777056,-4.578,-1.013,4,-1.0,8.576,1
2025-11-28,3,256.0,580.0,935.0,0.0,1002.0,1370.0,337.0,0.0,0.0,607.0,2530.0,2557.0,-27.0,0,0,0,0,1,1,83.7,24.0,83.84375,81.7875,85.9,4.112500000000008,4,0,11,83.84375,2025-11-28,2.324,1.4775,1.763385191423965,-1.23,2.491,4,1.0,2.324,0
2025-11-28,4,395.0,393.0,843.0,0.0,669.0,1255.0,524.0,0.0,0.0,393.0,2431.0,2041.0,390.0,0,0,0,0,1,1,91.87,21.9,85.2025,72.965,97.44,24.475,4,0,11,85.2025,2025-11-28,-8.497,2.12425,0.8707167067039274,-3.02,-1.215,4,-1.0,8.497,1
2025-11-28,5,0.0,801.0,688.0,0.0,932.0,627.0,75.0,0.0,0.0,806.0,1695.0,2234.0,-539.0,1,0,0,0,1,2,102.0,8.6,104.66625,88.7875,120.54500000000002,31.757500000000007,4,0,11,104.66625,2025-11-28,13.167,6.084250000000001,6.045664527852445,-5.585,7.697,4,1.0,13.167,0
2025-11-28,6,83.0,0.0,182.0,108.0,1045.0,108.0,0.0,169.0,0.0,281.0,1310.0,666.0,644.0,0,0,0,1,1,2,106.17,22.3,149.58125,124.1625,175.0,50.837500000000006,4,0,11,149.58125,2025-11-28,-7.037000000000001,4.16275,5.028162379703609,-7.684,2.806,4,-1.0,7.037000000000001,1
2025-11-28,7,0.0,116.0,0.0,116.0,1992.0,0.0,,,0.0,116.0,1992.0,348.0,1644.0,1,1,0,0,1,3,141.63,21.0,137.1225,112.46,161.785,49.325,4,0,11,137.1225,2025-11-28,8.498,3.384,3.243555919049339,-2.519,4.763,4,1.0,8.498,0
2025-11-28,8,0.0,647.0,0.0,139.0,2414.0,139.0,0.0,263.0,0.0,647.0,2414.0,1835.0,579.0,1,1,0,1,1,4,141.68,5.8,96.3225,45.93,146.715,100.785,4,0,11,96.3225,2025-11-28,31.12,7.78,3.09977397025439,3.693,10.603,4,1.0,31.12,0
2025-11-28,9,42.0,811.0,588.0,0.0,1557.0,0.0,242.0,177.0,0.0,811.0,2429.0,1799.0,630.0,0,0,0,0,1,1,127.99,77.8,98.91375,74.5825,123.245,48.66250000000001,4,0,11,98.91375,2025-11-28,74.136,18.534,4.581368936609813,11.686,21.344,4,1.0,74.136,0
2025-11-28,10,43.0,672.0,982.0,0.0,1489.0,0.0,318.0,180.0,0.0,672.0,2832.0,1524.0,1308.0,0,0,0,0,1,1,110.0,125.8,87.5125,53.035,121.99,68.95500000000001,4,0,11,87.5125,2025-11-28,91.46300000000001,22.865750000000002,9.181807533559681,12.616,32.628,4,1.0,91.46300000000001,0
2025-11-28,11,244.0,167.0,763.0,0.0,906.0,95.0,469.0,104.0,0.0,167.0,2382.0,533.0,1849.0,0,0,0,0,1,1,118.41,233.8,120.85125,57.5075,184.195,126.6875,4,0,11,120.85125,2025-11-28,42.336,10.584,3.345489600442164,6.069,14.05,4,1.0,42.336,0
2025-11-28,12,164.0,176.0,549.0,294.0,1274.0,0.0,350.0,148.0,0.0,294.0,2337.0,912.0,1425.0,0,0,0,0,1,1,112.51,105.7,100.86125,45.8325,155.89,110.0575,4,0,11,100.86125,2025-11-28,68.342,17.0855,3.3669006024334394,13.279,21.107,4,1.0,68.342,0
2025-11-28,13,46.0,360.0,46.0,170.0,1050.0,34.0,474.0,0.0,0.0,360.0,1616.0,924.0,692.0,0,0,0,0,1,1,112.71,95.1,90.62125,38.0025,143.24,105.2375,4,0,11,90.62125,2025-11-28,39.586,9.896500000000001,9.803835524936146,1.576,24.079,4,1.0,39.586,0
2025-11-28,14,0.0,513.0,0.0,151.0,813.0,27.0,464.0,0.0,0.0,513.0,1277.0,1204.0,73.0,1,1,0,0,1,3,122.44,139.6,122.95,61.2825,184.6175,123.335,4,0,11,122.95,2025-11-28,63.29,15.8225,6.591189599255457,7.692,22.318,4,1.0,63.29,0
2025-11-28,15,0.0,612.0,0.0,4.0,328.0,0.0,393.0,0.0,0.0,290.0,721.0,906.0,-185.0,1,1,0,0,1,3,141.05,11.6,122.3075,83.77250000000001,160.8425,77.07,4,0,11,122.3075,2025-11-28,39.86,9.965,5.4466590983219545,3.906,15.55,4,1.0,39.86,0
2025-11-28,16,0.0,903.0,0.0,177.0,354.0,177.0,106.0,0.0,0.0,903.0,460.0,2160.0,-1700.0,1,1,0,0,1,3,145.53,53.4,131.735,84.0475,179.4225,95.375,4,0,11,131.735,2025-11-28,4.595000000000001,1.6367500000000001,1.5522322367051482,-0.976,2.365,4,1.0,4.595000000000001,0
2025-11-28,17,0.0,366.0,15.0,0.0,435.0,0.0,0.0,39.0,0.0,366.0,450.0,771.0,-321.0,1,0,0,1,1,3,140.0,150.3,145.72875,107.645,183.8125,76.1675,4,0,11,145.72875,2025-11-28,21.085,5.27125,2.793925359895405,1.417,7.368,4,1.0,21.085,0
2025-11-28,18,0.0,39.0,8.0,0.0,3268.0,0.0,0.0,12.0,0.0,39.0,3276.0,90.0,3186.0,1,0,0,1,1,3,140.0,318.9,130.16125,112.6975,147.625,34.927499999999995,4,0,11,130.16125,2025-11-28,50.229,12.55725,1.3950080943612244,10.904,14.179,4,1.0,50.229,0
2025-11-28,19,0.0,111.0,32.0,20.0,460.0,20.0,0.0,44.0,0.0,145.0,492.0,340.0,152.0,1,0,0,1,1,3,139.01,157.7,137.97875,105.6525,170.305,64.6525,4,0,11,137.97875,2025-11-28,7.648,3.0535,3.295794694253067,-2.283,5.767,4,1.0,7.648,0
2025-11-28,20,0.0,278.0,45.0,0.0,261.0,151.0,0.0,27.0,0.0,429.0,306.0,885.0,-579.0,1,0,0,1,1,3,137.72,127.0,143.55124999999998,102.775,184.3275,81.5525,4,0,11,143.55124999999998,2025-11-28,18.788,4.8805,5.041502619920639,-0.367,10.095,4,1.0,18.788,0
2025-11-28,21,0.0,218.0,355.0,0.0,530.0,0.0,89.0,53.0,0.0,218.0,974.0,489.0,485.0,1,0,0,0,1,2,120.0,168.7,129.4425,105.045,153.84,48.795,4,0,11,129.4425,2025-11-28,-14.094000000000001,3.5235000000000003,3.5077617269896386,-8.545,-0.445,4,-1.0,14.094000000000001,1
2025-11-28,22,0.0,371.0,124.0,0.0,320.0,0.0,189.0,0.0,0.0,371.0,633.0,742.0,-109.0,1,0,0,0,1,2,117.8,111.4,139.72875,111.7875,167.67,55.88249999999999,4,0,11,139.72875,2025-11-28,-27.036,7.8485,6.029077817820346,-10.672,2.179,4,-1.0,27.036,1
2025-11-28,23,0.0,334.0,53.0,0.0,408.0,13.0,400.0,0.0,0.0,334.0,861.0,681.0,180.0,1,0,0,0,1,2,112.5,159.6,131.7875,82.45750000000001,181.1175,98.66,4,0,11,131.7875,2025-11-28,-15.331,8.05175,9.039607785555006,-12.494,8.438,4,-1.0,15.331,1
2025-11-29,0,50.0,0.0,595.0,0.0,797.0,32.0,1.0,0.0,0.0,198.0,1443.0,230.0,1213.0,0,0,0,0,1,1,111.75,21.4,124.805,107.07,142.54,35.47,5,1,11,124.805,2025-11-29,-3.7469999999999994,1.56325,2.35106959701324,-4.241,1.237,4,-1.0,3.7469999999999994,1
2025-11-29,1,0.0,172.0,659.0,0.0,748.0,32.0,,,0.0,303.0,1407.0,507.0,900.0,1,0,0,0,1,2,93.58,47.8,113.725,-3.250000000000004,230.7,233.95,5,1,11,113.725,2025-11-29,-6.907,2.66475,2.844132952236938,-4.871,1.876,4,-1.0,6.907,1
2025-11-29,2,107.0,199.0,700.0,25.0,617.0,291.0,107.0,0.0,107.0,199.0,1638.0,714.0,924.0,0,0,0,0,0,0,99.99,17.2,94.63125,92.84,96.4225,3.582500000000003,5,1,11,94.63125,2025-11-29,-46.297,11.574250000000001,2.339976691479354,-12.994,-8.082,4,-1.0,46.297,1
2025-11-29,3,272.0,61.0,655.0,40.0,465.0,497.0,264.0,0.0,222.0,61.0,1878.0,659.0,1219.0,0,0,0,0,0,0,96.0,21.0,88.245,85.25,91.24,5.990000000000002,5,1,11,88.245,2025-11-29,-12.280999999999999,3.08825,3.1676262800399924,-7.494,0.036,4,-1.0,12.280999999999999,1
2025-11-29,4,191.0,92.0,568.0,39.0,442.0,466.0,181.0,0.0,162.0,92.0,1544.0,689.0,855.0,0,0,0,0,0,0,79.84,49.7,132.28625,86.49,178.0825,91.5925,5,1,11,132.28625,2025-11-29,-10.474,3.416,3.1020069310045066,-5.01,1.595,4,-1.0,10.474,1
2025-11-29,5,66.0,184.0,336.0,0.0,315.0,325.0,106.0,0.0,66.0,184.0,889.0,693.0,196.0,0,0,0,0,0,0,82.95,55.5,95.02875,93.32,96.7375,3.417500000000004,5,1,11,95.02875,2025-11-29,-30.05,7.5125,1.156641546317037,-8.6,-5.948,4,-1.0,30.05,1
2025-11-29,6,42.0,147.0,170.0,61.0,321.0,372.0,62.0,0.0,0.0,185.0,595.0,765.0,-170.0,0,0,0,0,1,1,98.22,23.6,94.77375,92.56,96.9875,4.427500000000002,5,1,11,94.77375,2025-11-29,-24.427,6.10675,2.3681910642232116,-9.112,-4.17,4,-1.0,24.427,1
2025-11-29,7,0.0,30.0,238.0,0.0,309.0,549.0,61.0,0.0,0.0,30.0,608.0,609.0,-1.0,1,0,0,0,1,2,95.66,79.2,95.84125,69.6575,122.025,52.3675,5,1,11,95.84125,2025-11-29,-11.403,3.63925,4.286391829577258,-8.718,1.577,4,-1.0,11.403,1
2025-11-29,8,145.0,5.0,334.0,17.0,334.0,483.0,106.0,0.0,0.0,22.0,919.0,527.0,392.0,0,0,0,0,1,1,118.63,6.1,129.04874999999998,104.975,153.1225,48.1475,5,1,11,129.04874999999998,2025-11-29,-29.522,7.568,6.90280843811657,-16.423,0.375,4,-1.0,29.522,1
2025-11-29,9,0.0,124.0,243.0,0.0,243.0,873.0,130.0,0.0,0.0,124.0,616.0,1121.0,-505.0,1,0,0,0,1,2,115.12,18.9,114.71375,104.03,125.3975,21.3675,5,1,11,114.71375,2025-11-29,-9.466000000000001,3.6789999999999994,5.104071218155171,-9.455,1.931,4,-1.0,9.466000000000001,1
2025-11-29,10,0.0,201.0,403.0,0.0,487.0,872.0,127.0,0.0,0.0,201.0,1017.0,1274.0,-257.0,1,0,0,0,1,2,111.66,124.1,122.14,106.0425,138.2375,32.19499999999999,5,1,11,122.14,2025-11-29,11.158999999999999,4.577249999999999,4.917824680011818,-3.575,8.308,4,1.0,11.158999999999999,0
2025-11-29,11,0.0,196.0,170.0,26.0,310.0,1189.0,143.0,0.0,0.0,196.0,623.0,1607.0,-984.0,1,0,0,0,1,2,105.0,178.0,80.05375,39.73,120.3775,80.6475,5,1,11,80.05375,2025-11-29,56.705,14.17625,6.3446021874240985,6.567,19.901,4,1.0,56.705,0
2025-11-29,12,0.0,182.0,201.0,25.0,269.0,1100.0,134.0,0.0,0.0,182.0,604.0,1489.0,-885.0,1,0,0,0,1,2,91.62,248.9,82.41625,51.4975,113.335,61.8375,5,1,11,82.41625,2025-11-29,36.076,9.019,3.177518423759858,5.825,12.048,4,1.0,36.076,0
2025-11-29,13,0.0,167.0,216.0,36.0,351.0,1096.0,97.0,0.0,0.0,167.0,664.0,1466.0,-802.0,1,0,0,0,1,2,106.0,83.4,110.34,68.72,151.96,83.24000000000001,5,1,11,110.34,2025-11-29,53.687,13.42175,2.115296571011577,10.357,14.88,4,1.0,53.687,0
2025-11-29,14,0.0,177.0,325.0,0.0,391.0,1082.0,157.0,0.0,0.0,177.0,873.0,1436.0,-563.0,1,0,0,0,1,2,110.59,111.9,108.715,95.4875,121.9425,26.455,5,1,11,108.715,2025-11-29,40.388999999999996,10.097249999999999,3.1772071986783192,6.769,14.113,4,1.0,40.388999999999996,0
2025-11-29,15,0.0,280.0,288.0,0.0,304.0,947.0,253.0,0.0,0.0,280.0,845.0,1507.0,-662.0,1,0,0,0,1,2,121.99,195.0,117.6875,116.7825,118.5925,1.8100000000000025,5,1,11,117.6875,2025-11-29,81.991,20.49775,2.608781500368833,16.917,22.657,4,1.0,81.991,0
2025-11-29,16,0.0,259.0,187.0,0.0,200.0,407.0,49.0,0.0,0.0,259.0,436.0,925.0,-489.0,1,0,0,0,1,2,138.23,101.5,113.17875,66.8125,159.545,92.7325,5,1,11,113.17875,2025-11-29,79.95,19.9875,0.8037845897170888,18.936,20.852,4,1.0,79.95,0
2025-11-29,17,0.0,121.0,240.0,0.0,240.0,426.0,0.0,127.0,0.0,121.0,480.0,795.0,-315.0,1,0,0,1,1,3,112.46,149.9,123.94875,106.8725,141.025,34.1525,5,1,11,123.94875,2025-11-29,15.404,4.737,5.997901299621393,-1.772,12.32,4,1.0,15.404,0
2025-11-29,18,0.0,80.0,97.0,0.0,1456.0,298.0,,,0.0,80.0,1553.0,458.0,1095.0,1,0,0,0,1,2,135.39,83.2,124.39,107.3375,141.4425,34.105000000000004,5,1,11,124.39,2025-11-29,15.825,3.95625,3.017867169045052,0.802,8.065,4,1.0,15.825,0
2025-11-29,19,0.0,78.0,1.0,0.0,2755.0,340.0,,,0.0,310.0,2756.0,728.0,2028.0,1,0,0,0,1,2,126.12,136.2,114.8975,87.0725,142.7225,55.64999999999999,5,1,11,114.8975,2025-11-29,68.039,17.00975,5.347137575376194,9.185,20.636,4,1.0,68.039,0
2025-11-29,20,22.0,2.0,100.0,0.0,188.0,345.0,28.0,0.0,0.0,2.0,338.0,349.0,-11.0,0,0,0,0,1,1,119.98,107.5,78.11125,54.8125,101.41,46.5975,5,1,11,78.11125,2025-11-29,32.345,8.08625,4.050853850321764,3.623,12.509,4,1.0,32.345,0
2025-11-29,21,0.0,33.0,155.0,0.0,155.0,171.0,73.0,0.0,0.0,205.0,383.0,409.0,-26.0,1,0,0,0,1,2,115.0,32.6,111.20875,90.8025,131.615,40.8125,5,1,11,111.20875,2025-11-29,-3.5939999999999994,2.1875,2.5855950314514966,-3.76,1.347,4,-1.0,3.5939999999999994,1
2025-11-29,22,282.0,0.0,29.0,0.0,4619.0,288.0,95.0,0.0,0.0,288.0,5025.0,576.0,4449.0,0,0,0,0,1,1,89.52,172.1,87.3875,39.535,135.24,95.705,5,1,11,87.3875,2025-11-29,16.782,4.1955,2.0593969181939324,1.756,5.912,4,1.0,16.782,0
2025-11-29,23,0.0,6.0,61.0,0.0,430.0,299.0,10.0,0.0,0.0,6.0,501.0,311.0,190.0,1,0,0,0,1,2,94.02,194.6,102.36125,47.7625,156.96,109.1975,5,1,11,102.36125,2025-11-29,24.633000000000003,6.15825,2.807309432535003,2.041,8.163,4,1.0,24.633000000000003,0
2025-11-30,0,111.0,616.0,516.0,203.0,1147.0,203.0,381.0,131.0,0.0,708.0,2155.0,1861.0,294.0,0,0,0,0,1,1,82.09,10.7,89.965,86.675,93.255,6.579999999999998,6,1,11,89.965,2025-11-30,39.230000000000004,9.8075,4.484890968574375,3.58,14.194,4,1.0,39.230000000000004,0
2025-11-30,1,46.0,747.0,233.0,254.0,668.0,305.0,340.0,0.0,0.0,790.0,1287.0,2096.0,-809.0,0,0,0,0,1,1,90.0,11.4,84.70750000000001,80.7125,88.7025,7.989999999999995,6,1,11,84.70750000000001,2025-11-30,50.569,12.642249999999999,5.320075461557539,8.074,20.098,4,1.0,50.569,0
2025-11-30,2,185.0,650.0,1069.0,0.0,1032.0,387.0,228.0,0.0,0.0,812.0,2514.0,1849.0,665.0,0,0,0,0,1,1,83.3,37.0,81.2925,79.24,83.345,4.105000000000004,6,1,11,81.2925,2025-11-30,41.962,10.490499999999999,3.9337432978440945,7.41,16.209,4,1.0,41.962,0
2025-11-30,3,237.0,623.0,1071.0,0.0,994.0,519.0,286.0,0.0,0.0,758.0,2588.0,1900.0,688.0,0,0,0,0,1,1,75.44,44.4,90.89,71.455,110.325,38.870000000000005,6,1,11,90.89,2025-11-30,23.803,5.95075,3.8525028552877156,2.04,10.768,4,1.0,23.803,0
2025-11-30,4,231.0,522.0,903.0,40.0,932.0,458.0,253.0,0.0,0.0,686.0,2319.0,1706.0,613.0,0,0,0,0,1,1,81.56,30.6,80.83500000000001,80.4275,81.2425,0.8150000000000013,6,1,11,80.83500000000001,2025-11-30,3.7290000000000005,2.76025,3.5325485960328042,-3.656,4.517,4,1.0,3.7290000000000005,0
2025-11-30,5,181.0,266.0,581.0,0.0,457.0,494.0,304.0,0.0,55.0,266.0,1578.0,1026.0,552.0,0,0,0,0,0,0,81.19,20.4,79.5875,78.785,80.39,1.6050000000000004,6,1,11,79.5875,2025-11-30,3.708000000000001,4.381,5.2420022892020945,-4.872,6.214,4,1.0,3.708000000000001,0
2025-11-30,6,304.0,563.0,795.0,618.0,933.0,642.0,419.0,0.0,304.0,813.0,2755.0,2636.0,119.0,0,0,0,0,0,0,67.2,41.8,73.3275,63.88,82.775,18.895,6,1,11,73.3275,2025-11-30,15.603,3.90075,2.227097269990694,0.699,5.532,4,1.0,15.603,0
2025-11-30,7,23.0,706.0,498.0,182.0,543.0,364.0,256.0,0.0,23.0,706.0,1343.0,1958.0,-615.0,0,0,0,0,0,0,65.99,48.6,67.82375,55.225,80.4225,25.1975,6,1,11,67.82375,2025-11-30,39.226,9.8065,4.825646865101783,4.556,14.224,4,1.0,39.226,0
2025-11-30,8,127.0,335.0,127.0,335.0,281.0,802.0,487.0,0.0,0.0,335.0,1022.0,1807.0,-785.0,0,0,0,0,1,1,82.1,59.9,73.36375,29.1125,117.615,88.5025,6,1,11,73.36375,2025-11-30,8.942,3.138,3.0174326283558788,-1.805,5.369,4,1.0,8.942,0
2025-11-30,9,614.0,837.0,614.0,837.0,836.0,1156.0,863.0,0.0,0.0,837.0,2927.0,3667.0,-740.0,0,0,0,0,1,1,101.25,6.1,117.46625,73.5825,161.35,87.76750000000001,6,1,11,117.46625,2025-11-30,-82.556,20.639,1.8317654507787475,-23.255,-19.049,4,-1.0,82.556,1
2025-11-30,10,302.0,835.0,1115.0,554.0,1169.0,1136.0,524.0,0.0,0.0,1190.0,3110.0,3715.0,-605.0,0,0,0,0,1,1,88.53,128.3,105.07,89.4825,120.6575,31.175,6,1,11,105.07,2025-11-30,-33.687,10.132249999999999,9.790822416086064,-17.018,3.421,4,-1.0,33.687,1
2025-11-30,11,471.0,113.0,479.0,1005.0,583.0,1729.0,446.0,0.0,0.0,1027.0,1979.0,3874.0,-1895.0,0,0,0,0,1,1,150.0,268.7,88.49625,43.5525,133.44,89.8875,6,1,11,88.49625,2025-11-30,-38.356,9.589,5.26143009709971,-14.176,-3.422,4,-1.0,38.356,1
2025-11-30,12,20.0,95.0,0.0,211.0,273.0,1299.0,235.0,0.0,0.0,211.0,528.0,1816.0,-1288.0,0,1,0,0,1,2,107.15,171.3,98.715,67.55250000000001,129.8775,62.325,6,1,11,98.715,2025-11-30,-25.401,6.35025,4.862875855225314,-11.888,-1.109,4,-1.0,25.401,1
2025-11-30,13,0.0,108.0,0.0,261.0,394.0,1220.0,227.0,0.0,0.0,261.0,621.0,1850.0,-1229.0,1,1,0,0,1,3,105.24,180.3,117.26875,91.135,143.4025,52.267500000000005,6,1,11,117.26875,2025-11-30,-45.611999999999995,11.402999999999999,6.735056693649034,-18.868,-2.66,4,-1.0,45.611999999999995,1
